country,year,adj_enrollment,out_school_percentage,out_school,first_grade_percentage,overage_percentage,grade_5_percentage,last_grade,completion_rate,pupils,repeater_percentage,enrollment_gross_percentage,enrollment_net_percentage
PRE,2005,68.74506,29.6166706085205,31102960.0,106.972,,,62.2154388427734,61.760929107666,99091008.0,9.74841,94.3558197021484,
PRE,2006,70.3914,27.9879608154297,30223232.0,107.9674,,,57.7199897766113,64.7640686035156,103594008.0,9.6678,95.9323272705078,
PRE,2007,72.50241,25.7331295013428,28915868.0,108.7,,,58.5907402038574,64.4288635253906,107622712.0,9.79316,95.7768096923828,
PRE,2008,73.09071,25.2486801147461,29244656.0,108.7495,,,63.140941619873,64.9245376586914,111692296.0,9.50055,96.4307327270508,
PRE,2009,73.65523,24.6318492889404,29413916.0,108.9299,,68.0201486933575,58.2944412231445,67.9025802612305,115593184.0,9.62835,96.8002395629883,73.57617
PRE,2010,73.01326,24.7011203765869,30406560.0,107.4187,,,57.1015510559082,67.0846176147461,119336456.0,9.2013,96.9443283081055,
PRE,2011,74.07824,23.7479705810547,30116568.0,108.4254,,,59.7880706787109,67.524528503418,124518816.0,8.77464,98.1874465942383,
PRE,2012,74.69317,23.433500289917,30630296.0,108.9771,,,57.6841011047363,67.9531784057617,129817912.0,8.8309,99.3163375854492,
PRE,2013,74.60848,23.5085296630859,31677560.0,109.7737,,,56.9668884277344,67.7705078125,134071368.0,8.72776,99.496940612793,
PRE,2014,75.28133,23.1817398071289,32171986.0,110.9016,,,57.0544586181641,67.9585723876953,137204160.0,8.27788,98.8633880615234,
PRE,2015,75.14642,23.6175708770752,33715500.0,111.4569,,,57.0685691833496,68.0176467895508,138060784.0,8.06565,96.7110214233398,
PRE,2016,75.69233,23.1805000305176,33990240.0,111.9735,,,56.1271896362305,68.0477981567383,142215344.0,7.97416,96.9873428344727,
PRE,2017,75.69334,23.0349006652832,34683808.0,111.4413,,,57.932861328125,68.2329711914063,146983744.0,7.94932,97.6177825927734,
PRE,2018,,21.9794998168945,33953436.0,110.033,,,57.2938995361328,68.6916809082031,152282032.0,7.89592,98.5786285400391,76.64759
PRE,2019,,22.5214595794678,35642820.0,,,,57.1133918762207,68.3852386474609,155494912.0,,98.251823425293,
PRE,2020,,22.4171695709229,,,,,,68.7128219604492,,,,
PRI,2000,,,,,,,,,,,,
PRI,2001,,,,,,,,,,,,
PRI,2002,,,,,,,,,,,,
PRI,2003,,,,,,,,,,,,
PRI,2004,,,,,,,,,,,,
PRI,2005,,,,,,,,,,,,
PRI,2006,,,,,,,,,,,,
PRI,2007,,,,,,,,,,,,
PRI,2008,,,,,,,,,,,,
PRI,2009,,,,,,,,,303833.0,,96.7038879394531,
PRI,2010,90.03191,9.96809005737305,30673.0,,5.09331,,,,299746.0,,97.4112167358398,89.70856
PRI,2011,86.70075,13.2992496490479,40004.0,,3.06723,,,,269885.0,,89.7227096557617,82.46105
PRI,2012,87.08987,12.3407201766968,36367.0,,2.87678,,,,268460.0,,91.0988082885742,83.28011
PRI,2013,86.49538,13.155590057373,38182.0,94.3926,3.4823,,,,263734.0,,90.8694381713867,82.82558
PRI,2014,85.54503,17.3062896728516,,94.45409,4.58569,83.4693222045898,81.0785827636719,,258958.0,,,82.69371
PRI,2015,83.68389,19.0950908660889,,90.00935,3.18582,,,,250579.0,2.61768,,80.90491
PRI,2016,78.79343,19.9778900146484,,,3.2235,,,,227548.0,,,76.27147
PRI,2017,,,,,,,,,,,,
PRI,2018,,,,,,,,,208544.0,,,
PRI,2019,,,,,,,,,,,,
PRI,2020,,,,,,,,,,,,
PRK,2000,,,,,,,,,,,,
PRK,2001,,,,,,,,,,,,
PRK,2002,,,,,,,,,,,,
PRK,2003,,,,,,,,,,,,
PRK,2004,,,,,,,,,,,,
PRK,2005,,,,,,,,,,,,
PRK,2006,,,,,,,,,,,,
PRK,2007,,,,,,,,,,,,
PRK,2008,,,,,,,,,,,,
PRK,2009,97.75248,2.24751996994019,34974.0,103.25894,2.60825,,,97.3324584960938,1546554.0,,99.3855895996094,94.02788
PRK,2010,,,,,,,,,,,,
PRK,2011,,,,,,,,,,,,
PRK,2012,,,,,,,,,,,,
PRK,2013,,,,,,,,,,,,
PRK,2014,,,,,,,,,,,,
PRK,2015,,,,96.79875,,,,,,,,
PRK,2016,,,,,,,,,,,,
PRK,2017,,,,,,,,,,,,
PRK,2018,,,,92.60957,,,,,1507780.0,,89.3164215087891,
PRK,2019,,,,,,,,,,,,
PRK,2020,,,,,,,,,,,,
PRT,2000,97.5364,2.46359992027283,16228.0,,14.73349,,,,810996.0,,123.120323181152,97.01995
PRT,2001,,,,,12.94425,,,,801545.0,,122.934837341309,
PRT,2002,,,,,10.30328,,,,769910.0,,119.026901245117,
PRT,2003,,,,,10.14362,,,,767872.0,,119.462760925293,
PRT,2004,,,,110.40367,10.92151,,,,758476.0,,118.569122314453,
PRT,2005,99.27002,0.33228999376297,2118.0,109.55995,10.8521,,,,752739.0,,118.081520080566,97.96037
PRT,2006,99.06166,0.464839994907379,2956.0,112.00328,10.62555,,,,750493.0,,118.002601623535,97.76736
PRT,2007,,,,113.28182,9.13904,,,,753646.0,,117.005432128906,
PRT,2008,,,,106.80715,8.68669,,,,754142.0,,115.689910888672,
PRT,2009,99.37086,0.0700900033116341,461.0,104.97195,7.99382,,,,743662.0,,113.17333984375,99.19486
PRT,2010,99.48771,0.0216700006276369,142.0,,7.38676,,,,733515.0,,111.589218139648,99.31374
PRT,2011,99.02747,0.183239996433258,1192.0,,7.01654,,,,720740.0,,110.769920349121,98.84927
PRT,2012,99.11596,0.141249999403954,907.0,,6.83473,,,,703525.0,,109.617477416992,98.94994
PRT,2013,98.97895,0.0830100029706955,525.0,,8.62801,,,,693045.0,,109.518310546875,98.81486
PRT,2014,98.56395,0.489320009946823,3051.0,,8.92546,,,,674038.0,,108.102592468262,98.39988
PRT,2015,97.59877,1.27073001861572,7802.0,,8.8265,,,,656727.0,,106.962631225586,97.45382
PRT,2016,96.88158,1.84868001937866,11170.0,,8.47667,,,,638883.0,,105.737518310547,96.73726
PRT,2017,97.71146,0.617399990558624,3662.0,,8.08109,,,,629804.0,,106.183128356934,97.56411
PRT,2018,,0.416750013828278,2425.0,,,99.5544967651367,99.0615081787109,99.5701904296875,621660.0,,106.826728820801,
PRT,2019,,0.357089996337891,2037.0,,,,,100.125190734863,612700.0,,107.392883300781,
PRT,2020,,,,,,,,,,,,
PRY,2000,99.10632,0.893679976463318,7272.0,128.08408,18.01255,,,91.032958984375,966476.0,7.6512,118.77400970459,96.74098
PRY,2001,98.9054,1.0945999622345,8970.0,121.48389,17.55164,,,91.1005325317383,966548.0,7.98646,117.947372436523,96.50642
PRY,2002,97.19796,2.80204010009766,23140.0,115.22339,18.20807,81.455940246582,76.5236587524414,92.7890930175781,962661.0,7.57858,116.569473266602,94.55333
PRY,2003,96.69653,3.30346989631653,27495.0,115.29574,15.90707,81.2474365234375,76.4749984741211,95.2509536743164,935722.0,7.29608,112.425102233887,93.86873
PRY,2004,96.20498,3.79502010345459,31805.0,115.44581,15.3759,87.7129516601563,83.9766616821289,94.030403137207,930918.0,6.70113,111.078659057617,93.30224
PRY,2005,96.56064,3.43935990333557,28959.0,111.75623,14.661,80.9920501708984,76.2039566040039,94.3901214599609,933995.0,5.11769,110.927352905273,93.95193
PRY,2006,95.03927,4.96073007583618,41918.0,106.77135,14.10772,83.5863265991211,79.0916976928711,93.2316207885742,914138.0,4.84456,108.182518005371,92.30766
PRY,2007,93.15223,6.84777021408081,57741.0,103.81266,14.07568,83.6718902587891,79.1914978027344,93.8200988769531,894422.0,4.06184,106.073577880859,90.56343
PRY,2008,91.4732,8.52680015563965,71385.0,104.53997,13.98123,82.2742919921875,78.0868072509766,93.5335693359375,872906.0,4.45489,104.26692199707,89.02356
PRY,2009,90.10333,9.8966703414917,81945.0,107.4065,13.8387,85.5383071899414,82.6038208007813,93.1413726806641,852168.0,4.97355,102.918090820313,87.97956
PRY,2010,88.55404,9.96354961395264,81468.0,104.73412,13.68441,83.7920608520508,80.11572265625,91.6802291870117,839291.0,4.78785,102.645477294922,87.9171
PRY,2011,89.8409,10.1590995788574,82107.0,103.91265,12.87399,86.7446517944336,84.1467666625977,88.7832183837891,820437.0,4.59682,101.512718200684,87.7094
PRY,2012,87.83929,10.722620010376,86111.0,99.13167,15.79579,,,88.03662109375,838198.0,4.55522,104.373168945313,87.19751
PRY,2013,,,,,,,,88.7099380493164,,,,
PRY,2014,,,,,,,,91.0550918579102,,,,
PRY,2015,,,,,,,,88.3597793579102,,,,
PRY,2016,,,,,13.94173,,,87.1888122558594,727363.0,2.86159,,
PRY,2017,,,,,,,,,,,,
PRY,2018,,,,,,,,,,,,
PRY,2019,,,,,,,,,,,,
PRY,2020,,19.655740737915,160726.0,,,,,75.0352478027344,691877.0,,84.6120529174805,
PSE,2000,90.9118,8.32096004486084,33469.0,96.11731,3.23137,,97.816291809082,94.1467971801758,388163.0,2.05635,96.5039520263672,88.09124
PSE,2001,89.06669,10.2740802764893,43030.0,91.0676,4.09998,,97.6145324707031,95.7079620361328,398978.0,1.83369,95.2621765136719,85.44891
PSE,2002,88.89319,10.4859600067139,45197.0,89.13743,3.30616,,97.9156036376953,92.8539276123047,402370.0,1.5446,93.3521118164063,85.26602
PSE,2003,88.07371,11.3445501327515,49650.0,85.28131,2.62898,,97.9846725463867,97.4004898071289,401372.0,1.1949,91.7096786499023,84.41444
PSE,2004,86.09314,12.2051095962524,53640.0,82.94884,1.54134,,97.362922668457,90.4326400756836,388948.0,0.17303,88.5002517700195,82.16265
PSE,2005,83.66408,14.51233959198,63681.0,85.27008,4.2171,,,92.985481262207,387138.0,0.68813,88.2253189086914,79.69969
PSE,2006,84.21418,15.1111497879028,66208.0,85.62743,2.32179,,98.5291900634766,,381904.0,,87.1648330688477,80.21203
PSE,2007,83.9951,15.752610206604,69245.0,89.47619,2.19236,,97.8749771118164,86.1390762329102,383559.0,0.54907,87.2561874389648,79.59043
PSE,2008,86.10976,13.2703399658203,58463.0,88.29633,2.12921,,,87.7960510253906,390051.0,0.46404,88.5364837646484,83.73253
PSE,2009,88.06193,11.3348903656006,49987.0,90.02828,1.42711,,,89.8479232788086,395205.0,0.0,89.6154403686523,85.43541
PSE,2010,89.64119,9.75448036193848,43032.0,92.22948,1.46699,,96.2530136108398,95.0028381347656,402866.0,0.0,91.3215713500977,87.00422
PSE,2011,90.86764,8.59875965118408,37982.0,96.63513,2.07794,,99.2999420166016,91.7959518432617,411368.0,0.5771,93.1297302246094,87.75251
PSE,2012,94.12444,5.33554983139038,23624.0,96.98977,1.87104,,96.4719390869141,92.234016418457,424095.0,0.68758,95.7830963134766,91.72588
PSE,2013,94.5785,4.92830991744995,21994.0,95.34555,1.84615,,97.5301284790039,96.0062026977539,430409.0,0.20562,96.4439315795898,92.37629
PSE,2014,95.70712,3.85800004005432,17468.0,97.25123,1.94655,,96.9154281616211,100.054969787598,442476.0,0.20408,97.7257919311523,93.53142
PSE,2015,95.36596,4.22205018997192,19492.0,97.59393,2.01363,,98.2781600952148,99.0718231201172,450182.0,0.20547,97.5114288330078,93.22201
PSE,2016,95.77247,3.96580004692078,18698.0,97.79697,1.43124,,98.8515625,97.0569305419922,459463.0,0.14843,97.4510116577148,93.8445
PSE,2017,97.19359,2.52762007713318,12194.0,97.66442,1.69382,,,99.825439453125,477204.0,0.0767,98.9165267944336,95.26274
PSE,2018,97.10722,2.62859010696411,13014.0,99.84476,1.54225,,95.8835983276367,96.8525390625,488184.0,0.07108,98.6041107177734,94.84281
PSE,2019,,3.45283007621765,17559.0,,,,99.0070571899414,96.3224792480469,497002.0,,97.7313385009766,
PSE,2020,,4.71140003204346,24571.0,,,,,101.64119720459,502889.0,,96.4271926879883,
PSS,2000,80.06679,11.0349597930908,32806.0,104.6549,,,80.4915618896484,91.3357620239258,302459.28125,3.51409,101.739479064941,
PSS,2001,82.41286,8.87621974945068,26323.0,109.7424,,,79.3603897094727,94.4588165283203,309930.84375,3.02537,104.509696960449,
PSS,2002,83.25231,7.74784994125366,22888.0,111.1586,,,80.9980316162109,96.1735687255859,314360.4375,3.40112,106.416763305664,
PSS,2003,83.36295,7.35002994537354,21601.0,111.5168,,,82.7246780395508,97.4343032836914,318958.78125,3.95437,108.532211303711,
PSS,2004,83.14516,7.29909992218018,21328.0,113.9489,,,82.0525894165039,98.2863006591797,320826.0,4.48651,109.794082641602,
PSS,2005,83.12158,6.93669986724854,20167.0,114.0036,,,82.0703887939453,99.2168273925781,319471.15625,4.58916,109.887001037598,
PSS,2006,83.7238,6.40808010101318,18737.0,113.3627,,,81.9400024414063,98.8465728759766,322546.09375,4.73012,110.314033508301,
PSS,2007,83.3272,6.79712009429932,19994.0,110.6546,,,82.4021530151367,98.3975219726563,318501.90625,4.79098,108.278373718262,
PSS,2008,,5.64816999435425,16713.0,111.1749,,,81.4774627685547,96.2169723510742,321295.46875,4.64339,108.584663391113,91.30667
PSS,2009,,4.74748992919922,14111.0,110.4265,,,81.6327972412109,96.0517196655273,322402.5625,4.58515,108.471603393555,90.68133
PSS,2010,,3.15648007392883,9403.0,115.272,,,82.2817764282227,96.0784301757813,329681.28125,4.50688,110.671043395996,90.7157
PSS,2011,,2.3345799446106,6990.0,111.5291,,86.2856134952551,80.6511917114258,96.2746734619141,331341.53125,4.89403,110.668518066406,89.70965
PSS,2012,80.11634,2.44906997680664,7404.0,109.741,,,84.7043609619141,96.8128967285156,332769.84375,4.94172,110.079711914063,
PSS,2013,87.42604,1.61827003955841,4975.0,111.1889,,,83.4348526000977,97.9801330566406,340315.5,4.70552,110.707710266113,87.2911
PSS,2014,87.0389,2.25869011878967,7105.0,108.8556,,,83.4817428588867,98.7499389648438,345433.78125,4.8208,109.816650390625,86.53403
PSS,2015,86.27632,2.9650399684906,9587.0,107.851,,90.377707078709,85.7617034912109,99.7700729370117,350562.375,5.56949,108.424476623535,85.85346
PSS,2016,78.36007,2.53703999519348,8361.0,109.0125,,,82.616096496582,98.0093078613281,358878.8125,5.45781,108.900810241699,
PSS,2017,77.95365,2.48442006111145,8325.0,110.6846,,,80.182487487793,97.5944213867188,367344.375,4.85076,109.627220153809,
PSS,2018,84.93737,3.77936005592346,12822.0,108.3992,,,84.6472320556641,97.024040222168,371069.65625,4.53663,109.373611450195,83.8887
PSS,2019,,4.50150012969971,15417.0,,,,83.769172668457,97.0090866088867,378252.90625,,110.443321228027,
PSS,2020,,4.7152099609375,,,,,,97.5735473632813,,,,
PST,2000,,1.95850002765656,1387891.0,101.5816,,,95.4156036376953,99.1482696533203,72161360.0,1.49139,101.829559326172,95.86041
PST,2001,,1.88402998447418,1330853.0,101.7553,,,95.4948196411133,99.7549362182617,71763048.0,1.46251,101.592071533203,95.99161
PST,2002,,2.08259010314941,1460773.0,101.2561,,,95.5800170898438,99.6327362060547,71103616.0,1.43948,101.370826721191,95.64442
PST,2003,,2.17772006988525,1520882.0,101.4143,,,95.6085662841797,99.6637725830078,70445968.0,1.41496,100.870162963867,95.82675
PST,2004,95.48559,2.12621998786926,1467139.0,102.8011,,,95.7260894775391,99.6234970092773,69978600.0,1.39896,101.414947509766,95.38938
PST,2005,96.14835,1.34409999847412,916813.0,102.6833,,,95.7263793945313,99.2619323730469,69695344.0,1.41114,102.177307128906,95.69963
PST,2006,96.11838,1.34880995750427,910769.0,103.1227,,,95.6863021850586,98.6786575317383,69067248.0,1.40106,102.285972595215,95.92782
PST,2007,96.44706,1.28926002979279,865059.0,103.2897,,,95.5547332763672,99.0131225585938,68831888.0,1.39872,102.584930419922,96.2156
PST,2008,96.46515,1.19159996509552,796390.0,102.5847,,,95.5042190551758,98.7981262207031,68732160.0,1.42158,102.840530395508,96.41794
PST,2009,96.04348,1.6632000207901,1107848.0,100.9967,,,95.4520721435547,98.8540496826172,68220088.0,1.39111,102.417869567871,95.93247
PST,2010,95.85515,1.66700994968414,1109871.0,101.1633,,,95.5410308837891,98.9495468139648,67976976.0,1.3791,102.100677490234,95.45566
PST,2011,95.47321,1.75141000747681,1167277.0,100.5901,,,95.5800476074219,99.0416412353516,67857800.0,1.39131,101.815528869629,95.31247
PST,2012,95.80906,1.90817999839783,1269002.0,99.8005,,,95.7602691650391,99.1080627441406,67521736.0,1.37996,101.53141784668,95.49442
PST,2013,95.97395,2.03481006622314,1353706.0,99.35771,,,95.9370422363281,98.8744735717773,67477768.0,1.38992,101.428451538086,95.49673
PST,2014,95.97642,1.85153996944427,1238360.0,99.98372,,,95.2302703857422,98.5039520263672,67523528.0,1.40293,100.958381652832,95.53327
PST,2015,96.22131,1.58328998088837,1066839.0,99.79988,,,96.2177810668945,98.9259414672852,67857112.0,1.40393,100.70629119873,95.93661
PST,2016,96.68799,1.04551994800568,707332.0,99.37179,,,96.5550079345703,98.4835433959961,68326048.0,1.4244,100.993751525879,96.40116
PST,2017,96.57988,1.18612003326416,809020.0,98.47172,,,96.5375671386719,98.0998764038086,68897368.0,1.3808,101.011833190918,96.18972
PST,2018,96.26935,1.26730000972748,867140.0,99.45222,,,96.7480087280273,98.6008911132813,68971064.0,1.36303,100.799270629883,96.22047
PST,2019,,1.39511001110077,954329.0,,,,96.7759704589844,99.0649566650391,68886960.0,,100.704467773438,
PST,2020,,1.39611005783081,,,,,,99.1668930053711,,,,
PYF,2000,,,,,,,,,,,,
PYF,2001,,,,,,,,,,,,
PYF,2002,,,,,,,,,,,,
PYF,2003,,,,,,,,,,,,
PYF,2004,,,,,,,,,,,,
PYF,2005,,,,,,,,,,,,
PYF,2006,,,,,,,,,,,,
PYF,2007,,,,,,,,,,,,
PYF,2008,,,,,,,,,,,,
PYF,2009,,,,,,,,,,,,
PYF,2010,,,,,,,,,,,,
PYF,2011,,,,,,,,,,,,
PYF,2012,,,,,,,,,,,,
PYF,2013,,,,,,,,,,,,
PYF,2014,,,,,,,,,,,,
PYF,2015,,,,,,,,,,,,
PYF,2016,,,,,,,,,,,,
PYF,2017,,,,,,,,,,,,
PYF,2018,,,,,,,,,,,,
PYF,2019,,,,,,,,,,,,
PYF,2020,,,,,,,,,,,,
QAT,2000,96.05048,3.73802995681763,2174.0,,2.62171,,,,61067.0,,105.000091552734,96.05048
QAT,2001,97.0438,2.54744005203247,1521.0,,3.72849,,,,62465.0,,104.598197937012,91.89571
QAT,2002,97.80247,1.74229001998901,1034.0,,3.46432,,,,64255.0,,108.282783508301,92.51716
QAT,2003,96.02781,3.28218007087708,1960.0,113.80611,4.47851,,,100.429046630859,66473.0,,111.296592712402,96.02781
QAT,2004,95.56771,4.43229007720947,2731.0,106.83647,3.01143,,,,65351.0,,106.063461303711,91.13612
QAT,2005,98.62724,1.37276005744934,905.0,110.92527,2.9661,85.4145431518555,85.1920928955078,93.9836273193359,69991.0,2.70606,106.169227600098,94.99625
QAT,2006,93.30744,5.31383991241455,3885.0,101.9691,3.3894,,,89.6271133422852,70927.0,1.5382,97.0127563476563,88.84162
QAT,2007,99.60109,0.398909986019135,285.0,110.24926,3.16629,95.5011520385742,93.6134567260742,103.675941467285,75451.0,0.85618,105.574600219727,92.81665
QAT,2008,,,,110.03855,,,,106.381843566895,78123.0,0.6285,104.484420776367,
QAT,2009,96.29757,2.11254000663757,1701.0,110.98609,2.59318,,,101.871223449707,84645.0,0.47492,105.09684753418,91.41677
QAT,2010,,2.0684700012207,1789.0,106.28228,4.83978,,,,88723.0,,102.569938659668,90.21337
QAT,2011,99.36415,0.635850012302399,581.0,108.22728,1.98979,,,95.4907531738281,94985.0,0.2253,103.94051361084,93.40615
QAT,2012,97.92666,2.07333993911743,2076.0,102.46853,1.89994,98.6966094970703,97.7395782470703,,101424.0,,101.287261962891,92.23312
QAT,2013,,6.09603023529053,6669.0,97.21444,2.63387,,,96.3810729980469,106801.0,0.77967,97.6252136230469,88.63244
QAT,2014,93.57728,5.89985990524292,6996.0,103.18627,2.45288,,,91.9551162719727,117454.0,1.90968,99.05126953125,89.28562
QAT,2015,96.17885,3.42173004150391,4352.0,109.476,2.78544,99.0409622192383,98.4795227050781,92.6442565917969,130464.0,1.51275,102.576522827148,91.73736
QAT,2016,97.23088,2.65290999412537,3584.0,106.79372,2.25944,97.1559677124023,96.194221496582,94.748046875,139194.0,1.87146,103.032638549805,93.02649
QAT,2017,97.77522,2.09640002250671,2972.0,106.9206,2.15069,97.803581237793,97.2761383056641,95.669548034668,146418.0,1.56721,103.280738830566,93.54716
QAT,2018,98.19449,1.33929002285004,1985.0,105.45338,2.53008,90.0735473632813,87.3271484375,95.7858810424805,153908.0,,103.842437744141,94.09431
QAT,2019,,1.91902005672455,2949.0,,,95.3459167480469,94.2446670532227,95.0207977294922,159109.0,,103.538063049316,
QAT,2020,,,,,,,,95.9662399291992,163661.0,,103.919662475586,
ROU,2000,90.57431,9.42568969726563,118045.0,93.18986,5.30782,,94.4627914428711,93.3496627807617,1189058.0,3.38091,94.9442520141602,86.69312
ROU,2001,90.88313,9.11686992645264,102718.0,100.11566,6.07326,,95.8266830444336,92.6719589233398,1090172.0,3.16042,96.7595977783203,90.88313
ROU,2002,93.7875,6.21250009536743,63672.0,109.02936,5.5685,,95.2498779296875,89.3423919677734,1028697.0,3.12794,100.370376586914,90.55197
ROU,2003,97.4968,2.5032000541687,23685.0,108.83446,5.21423,,95.2293395996094,94.1478805541992,990807.0,2.76431,104.715553283691,94.07476
ROU,2004,98.9322,0.129099994897842,1161.0,128.51307,4.81506,,94.9260177612305,99.3666915893555,1005533.0,2.44805,111.812110900879,95.61926
ROU,2005,98.72153,0.359320014715195,3177.0,100.20628,4.65343,,93.7002792358398,103.583961486816,970295.0,2.25849,109.73966217041,95.07328
ROU,2006,96.43218,2.27732992172241,20183.0,99.72137,4.98766,,,99.747802734375,938095.0,2.18858,105.849212646484,93.72721
ROU,2007,96.38199,2.22359991073608,19541.0,100.86636,4.59378,,93.2903900146484,,917829.0,1.27442,104.441291809082,93.68707
ROU,2008,96.21719,2.35983991622925,20516.0,102.65679,4.05432,,93.5479125976563,93.0255432128906,865175.0,1.70555,99.5162124633789,90.02463
ROU,2009,96.45166,2.18777990341187,18751.0,100.10178,3.68923,,97.1004486083984,94.724609375,855707.0,1.68072,99.8401489257813,90.98564
ROU,2010,96.15625,2.40863990783691,20293.0,97.69436,3.71023,,94.768669128418,96.6037216186523,842238.0,1.80246,99.9677200317383,91.31441
ROU,2011,95.5897,2.95986008644104,24545.0,98.76332,3.71664,,94.0499420166016,99.8951797485352,825962.0,1.64269,99.601936340332,91.10005
ROU,2012,94.38487,4.04287004470825,33096.0,100.12532,3.70796,,,97.3431777954102,807047.0,1.50004,98.5854415893555,89.75932
ROU,2013,,,,,,,,,,,,
ROU,2014,,,,87.99499,,,,,,,,
ROU,2015,89.5262,7.76335000991821,82464.0,88.15012,3.24544,,,95.1748199462891,947205.0,0.85332,89.1720428466797,86.27801
ROU,2016,87.4854,9.65598011016846,104345.0,87.21932,3.22388,,,91.8600311279297,939147.0,1.15,86.9076766967773,84.10588
ROU,2017,85.70889,11.6002101898193,126456.0,86.8625,3.43218,,,,928245.0,1.30266,85.1508712768555,82.22835
ROU,2018,,12.5010595321655,135701.0,,,94.3881301879883,94.3881301879883,85.2217712402344,947931.0,,87.3253784179688,
ROU,2019,,12.6829700469971,135003.0,,,,,85.2892303466797,931419.0,,87.5029525756836,
ROU,2020,,,,,,,,,,,,
RUS,2000,,,,91.61373,,,98.2391891479492,90.4362030029297,6138300.0,1.20392,102.79093170166,
RUS,2001,,,,93.46518,,,,92.2670135498047,5702348.0,1.10205,106.082946777344,
RUS,2002,,,,101.52509,,,,,5554607.0,0.89365,113.945541381836,
RUS,2003,,,,100.9291,,,,,5416925.0,0.75015,121.051147460938,
RUS,2004,,,,,,,,,,,,
RUS,2005,,,,98.4948,,,,,5308605.0,,95.2262878417969,
RUS,2006,92.77496,7.22503995895386,392796.0,100.12232,0.0,,94.8240737915039,,5164735.0,0.56866,94.9994583129883,90.00407
RUS,2007,93.54264,6.457359790802,338135.0,98.93049,0.0,,95.2013778686523,90.6623001098633,5010284.0,0.49249,95.6813278198242,90.42511
RUS,2008,94.84622,2.24307990074158,114211.0,101.07729,0.0,,96.1460037231445,93.2971420288086,4968710.0,0.4258,97.5845184326172,92.46538
RUS,2009,96.37231,0.89095002412796,44971.0,102.76033,0.0,,,98.3820037841797,5015307.0,0.38871,99.3615264892578,94.06098
RUS,2010,,,,,,,,,,,,
RUS,2011,97.27381,0.412070006132126,21682.0,104.68439,0.0,,96.597038269043,97.1133575439453,5318323.0,0.36656,101.076232910156,95.35339
RUS,2012,97.34299,0.451409995555878,24643.0,102.20312,0.0,,97.3147125244141,97.7176895141602,5514819.0,0.36159,101.020629882813,96.25961
RUS,2013,97.52974,0.405460000038147,22969.0,97.16959,0.0,,96.4467620849609,100.108001708984,5651730.0,0.36727,99.7695770263672,96.16903
RUS,2014,95.36349,2.55306005477905,149626.0,96.03637,0.00669,,99.2816009521484,99.9340286254883,5725528.0,0.38222,97.6943206787109,94.3729
RUS,2015,96.625,1.3364599943161,80703.0,102.36051,0.00627,,97.2177429199219,100.2978515625,5982572.0,0.30472,99.0729064941406,95.66588
RUS,2016,97.33678,0.593479990959167,36857.0,105.28707,0.00681,,,96.1429290771484,6198783.0,0.27733,99.8143920898438,96.73427
RUS,2017,97.83826,0.133000001311302,8523.0,101.97796,3.23492,,,,6573633.0,0.28838,102.582458496094,95.09612
RUS,2018,,0.163770005106926,10839.0,,,,99.0983810424805,101.96321105957,6927980.0,,104.678817749023,
RUS,2019,,0.0713099986314774,4876.0,,,,,105.225852966309,7123403.0,,104.173629760742,
RUS,2020,,,,,,,,,,,,
RWA,2000,,,,154.75869,,41.7322883605957,31.1020698547363,25.0817604064941,1431657.0,32.54292,112.134498596191,
RWA,2001,,,,120.09367,,41.2480316162109,30.3576793670654,26.4284400939941,1475572.0,36.09305,109.921257019043,
RWA,2002,81.17581,18.8241901397705,255515.0,136.95922,23.84703,46.6470184326172,36.7165298461914,32.0634689331055,1534510.0,36.09309,113.049743652344,81.17581
RWA,2003,85.50278,14.4972200393677,197182.0,173.47335,25.0745,45.9160614013672,31.1291599273682,41.7365989685059,1636563.0,16.5118,120.323387145996,85.50278
RWA,2004,,,,192.5223,,,,40.7608184814453,1752588.0,18.83329,128.668655395508,
RWA,2005,,,,,,,,,1857841.0,,133.61311340332,
RWA,2006,,,,210.12655,,,,,2019991.0,14.60962,142.597534179688,
RWA,2007,,,,209.44385,,,,,2150430.0,,148.463500976563,
RWA,2008,,,,213.28883,,48.5136489868164,38.5865783691406,51.2898712158203,2190270.0,17.70001,147.746139526367,
RWA,2009,,,,196.2171,,47.1933288574219,36.9765701293945,69.3714065551758,2264672.0,14.78007,149.271362304688,
RWA,2010,,,,193.98738,,,,71.8742904663086,2299326.0,13.78895,148.230285644531,
RWA,2011,,,,200.69665,,51.9381484985352,35.603401184082,,2341146.0,13.54264,147.707580566406,
RWA,2012,,,,194.34793,,51.1689682006836,34.7474708557129,71.1614303588867,2394674.0,12.60861,147.565963745117,
RWA,2013,,,,178.16165,,52.2274208068848,34.5559997558594,69.1487808227539,2402164.0,12.45681,144.3056640625,
RWA,2014,,,,161.51634,,61.9732208251953,44.7157096862793,62.9904708862305,2399439.0,17.07883,140.38752746582,
RWA,2015,,,,145.20917,,74.7947387695313,58.0821189880371,63.3508682250977,2450705.0,18.79345,139.624359130859,
RWA,2016,98.84059,0.774399995803833,13957.0,134.15751,26.70773,70.7109603881836,57.0613594055176,69.0601425170898,2546263.0,18.28248,141.278686523438,98.84059
RWA,2017,96.9315,2.3150999546051,42716.0,111.99953,26.34187,68.0818710327148,55.2452011108398,78.1988067626953,2540374.0,16.14479,137.68180847168,96.9315
